row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
6758,2353,1815,4.0,195,positive,4,3.975932247762103,"{""strongly negative"": 0.000268, ""negative"": 0.001167, ""negative or neutral"": 0.032986, ""positive"": 0.953523, ""strongly positive"": 0.012056}",0.000268,0.001167,0.032986,0.953523,0.012056
6759,1289,2426,5.0,147,positive,4,3.958298433077289,"{""strongly negative"": 0.000215, ""negative"": 0.002204, ""negative or neutral"": 0.054617, ""positive"": 0.924995, ""strongly positive"": 0.017969}",0.000215,0.002204,0.054617,0.924995,0.017969
6760,316,2692,5.0,298,positive,4,3.880454572557938,"{""strongly negative"": 0.000334, ""negative"": 0.006688, ""negative or neutral"": 0.115507, ""positive"": 0.867132, ""strongly positive"": 0.010339}",0.000334,0.006688,0.115507,0.867132,0.010339
6761,5338,3119,5.0,257,positive,4,3.9660766364686415,"{""strongly negative"": 0.000215, ""negative"": 0.001223, ""negative or neutral"": 0.039156, ""positive"": 0.951081, ""strongly positive"": 0.008324}",0.000215,0.001223,0.039156,0.951081,0.008324
6762,1438,1273,5.0,425,positive,4,3.813208762236172,"{""strongly negative"": 0.000403, ""negative"": 0.004694, ""negative or neutral"": 0.182275, ""positive"": 0.806546, ""strongly positive"": 0.006082}",0.000403,0.004694,0.182275,0.806546,0.006082
6763,5525,3387,4.0,137,positive,4,3.9327178460371215,"{""strongly negative"": 0.000231, ""negative"": 0.001328, ""negative or neutral"": 0.068823, ""positive"": 0.924726, ""strongly positive"": 0.004891}",0.000231,0.001328,0.068823,0.924726,0.004891
6764,4267,755,5.0,48,strongly positive,5,4.646972965681925,"{""strongly negative"": 0.001779, ""negative"": 0.001772, ""negative or neutral"": 0.005078, ""positive"": 0.330438, ""strongly positive"": 0.660933}",0.001779,0.001772,0.005078,0.330438,0.660933
6765,837,3103,2.0,15,negative or neutral,3,3.1274003610014915,"{""strongly negative"": 0.000364, ""negative"": 0.022726, ""negative or neutral"": 0.826585, ""positive"": 0.149796, ""strongly positive"": 0.000529}",0.000364,0.022726,0.826585,0.149796,0.000529
6766,722,2555,5.0,484,positive,4,3.864908191608265,"{""strongly negative"": 0.000175, ""negative"": 0.002317, ""negative or neutral"": 0.133213, ""positive"": 0.861016, ""strongly positive"": 0.003279}",0.000175,0.002317,0.133213,0.861016,0.003279
6767,1271,3108,5.0,959,negative or neutral,3,3.2855419868719764,"{""strongly negative"": 0.000115, ""negative"": 0.006059, ""negative or neutral"": 0.702374, ""positive"": 0.291074, ""strongly positive"": 0.000379}",0.000115,0.006059,0.702374,0.291074,0.000379
6768,2463,2817,4.0,64,positive,4,3.963377279083943,"{""strongly negative"": 0.000167, ""negative"": 0.001069, ""negative or neutral"": 0.042918, ""positive"": 0.946909, ""strongly positive"": 0.008936}",0.000167,0.001069,0.042918,0.946909,0.008936
6769,3795,492,1.0,61,negative or neutral,3,2.950181999651249,"{""strongly negative"": 0.000732, ""negative"": 0.149296, ""negative or neutral"": 0.749932, ""positive"": 0.099138, ""strongly positive"": 0.000902}",0.000732,0.149296,0.749932,0.099138,0.000902
6770,1213,1112,5.0,72,positive,4,4.048208621970844,"{""strongly negative"": 0.000936, ""negative"": 0.004003, ""negative or neutral"": 0.028053, ""positive"": 0.879932, ""strongly positive"": 0.087076}",0.000936,0.004003,0.028053,0.879932,0.087076
6771,4592,722,4.0,312,positive,4,3.521038562903413,"{""strongly negative"": 0.000436, ""negative"": 0.020812, ""negative or neutral"": 0.437942, ""positive"": 0.538897, ""strongly positive"": 0.001913}",0.000436,0.020812,0.437942,0.538897,0.001913
6772,3496,661,4.0,445,positive,4,3.937849594847648,"{""strongly negative"": 0.000242, ""negative"": 0.003155, ""negative or neutral"": 0.064412, ""positive"": 0.922894, ""strongly positive"": 0.009297}",0.000242,0.003155,0.064412,0.922894,0.009297
6773,3645,1054,5.0,953,positive,4,3.557061422005063,"{""strongly negative"": 0.000364, ""negative"": 0.023231, ""negative or neutral"": 0.397492, ""positive"": 0.576808, ""strongly positive"": 0.002106}",0.000364,0.023231,0.397492,0.576808,0.002106
6774,3037,350,5.0,196,positive,4,4.005689325538697,"{""strongly negative"": 0.000326, ""negative"": 0.001314, ""negative or neutral"": 0.021018, ""positive"": 0.94703, ""strongly positive"": 0.030312}",0.000326,0.001314,0.021018,0.94703,0.030312
6775,2486,2310,2.0,60,negative,2,1.857358331908472,"{""strongly negative"": 0.179491, ""negative"": 0.790256, ""negative or neutral"": 0.024936, ""positive"": 0.004039, ""strongly positive"": 0.001278}",0.179491,0.790256,0.024936,0.004039,0.001278
6776,151,1805,4.0,40,positive,4,4.027157471165992,"{""strongly negative"": 0.000733, ""negative"": 0.001809, ""negative or neutral"": 0.016575, ""positive"": 0.931334, ""strongly positive"": 0.049549}",0.000733,0.001809,0.016575,0.931334,0.049549
6777,4618,1853,1.0,33,strongly negative,1,1.153609670465812,"{""strongly negative"": 0.862117, ""negative"": 0.129276, ""negative or neutral"": 0.004348, ""positive"": 0.001397, ""strongly positive"": 0.002861}",0.862117,0.129276,0.004348,0.001397,0.002861
6778,3383,582,5.0,253,positive,4,3.5934623167268,"{""strongly negative"": 0.000196, ""negative"": 0.007945, ""negative or neutral"": 0.391095, ""positive"": 0.599731, ""strongly positive"": 0.001034}",0.000196,0.007945,0.391095,0.599731,0.001034
6779,2334,3078,1.0,82,negative,2,1.8106558478903023,"{""strongly negative"": 0.220495, ""negative"": 0.755237, ""negative or neutral"": 0.019068, ""positive"": 0.003516, ""strongly positive"": 0.001684}",0.220495,0.755237,0.019068,0.003516,0.001684
6780,5128,2221,4.0,139,positive,4,3.974016582185868,"{""strongly negative"": 0.000348, ""negative"": 0.00175, ""negative or neutral"": 0.037604, ""positive"": 0.944133, ""strongly positive"": 0.016165}",0.000348,0.00175,0.037604,0.944133,0.016165
6781,4,282,1.0,69,negative,2,1.7735120076686144,"{""strongly negative"": 0.264672, ""negative"": 0.710299, ""negative or neutral"": 0.016316, ""positive"": 0.004271, ""strongly positive"": 0.004442}",0.264672,0.710299,0.016316,0.004271,0.004442
6782,3470,3338,5.0,38,positive,4,4.125970633816905,"{""strongly negative"": 0.000818, ""negative"": 0.001244, ""negative or neutral"": 0.013596, ""positive"": 0.839832, ""strongly positive"": 0.14451}",0.000818,0.001244,0.013596,0.839832,0.14451
6783,2929,337,4.0,596,positive,4,3.671877622313332,"{""strongly negative"": 0.0002, ""negative"": 0.00322, ""negative or neutral"": 0.322702, ""positive"": 0.67226, ""strongly positive"": 0.001619}",0.0002,0.00322,0.322702,0.67226,0.001619
6784,1773,785,5.0,99,positive,4,3.758203874807805,"{""strongly negative"": 0.001647, ""negative"": 0.027166, ""negative or neutral"": 0.191633, ""positive"": 0.770444, ""strongly positive"": 0.00911}",0.001647,0.027166,0.191633,0.770444,0.00911
6785,3607,338,5.0,111,positive,4,4.026982013427187,"{""strongly negative"": 0.000505, ""negative"": 0.002667, ""negative or neutral"": 0.028957, ""positive"": 0.905084, ""strongly positive"": 0.062787}",0.000505,0.002667,0.028957,0.905084,0.062787
6786,2879,3230,5.0,95,positive,4,3.895780769176781,"{""strongly negative"": 0.001394, ""negative"": 0.01129, ""negative or neutral"": 0.103142, ""positive"": 0.858488, ""strongly positive"": 0.025685}",0.001394,0.01129,0.103142,0.858488,0.025685
6787,2041,731,4.0,194,positive,4,3.8453012968966505,"{""strongly negative"": 0.000133, ""negative"": 0.002306, ""negative or neutral"": 0.152119, ""positive"": 0.843013, ""strongly positive"": 0.00243}",0.000133,0.002306,0.152119,0.843013,0.00243
6788,458,1750,5.0,117,positive,4,4.018346080032643,"{""strongly negative"": 0.000851, ""negative"": 0.004075, ""negative or neutral"": 0.02872, ""positive"": 0.908584, ""strongly positive"": 0.057769}",0.000851,0.004075,0.02872,0.908584,0.057769
6789,533,2483,3.0,120,negative or neutral,3,3.2847625352442265,"{""strongly negative"": 0.001065, ""negative"": 0.104212, ""negative or neutral"": 0.506249, ""positive"": 0.385844, ""strongly positive"": 0.00263}",0.001065,0.104212,0.506249,0.385844,0.00263
6790,3607,1125,4.0,90,positive,4,4.008819008275168,"{""strongly negative"": 0.000268, ""negative"": 0.000816, ""negative or neutral"": 0.017121, ""positive"": 0.953418, ""strongly positive"": 0.028377}",0.000268,0.000816,0.017121,0.953418,0.028377
6791,1043,926,5.0,60,positive,4,3.649672757877852,"{""strongly negative"": 0.000156, ""negative"": 0.004591, ""negative or neutral"": 0.342021, ""positive"": 0.651889, ""strongly positive"": 0.001343}",0.000156,0.004591,0.342021,0.651889,0.001343
6792,4791,1004,4.0,84,positive,4,3.926075267896522,"{""strongly negative"": 0.000437, ""negative"": 0.005066, ""negative or neutral"": 0.081188, ""positive"": 0.894605, ""strongly positive"": 0.018704}",0.000437,0.005066,0.081188,0.894605,0.018704
6793,2879,530,5.0,73,positive,4,4.010529975173995,"{""strongly negative"": 0.000598, ""negative"": 0.003128, ""negative or neutral"": 0.035175, ""positive"": 0.907343, ""strongly positive"": 0.053756}",0.000598,0.003128,0.035175,0.907343,0.053756
6794,4869,3447,5.0,32,positive,4,4.010538029484451,"{""strongly negative"": 0.000256, ""negative"": 0.000591, ""negative or neutral"": 0.020473, ""positive"": 0.945719, ""strongly positive"": 0.032961}",0.000256,0.000591,0.020473,0.945719,0.032961
6795,2835,1488,4.0,83,negative or neutral,3,3.482839681499172,"{""strongly negative"": 0.000171, ""negative"": 0.007204, ""negative or neutral"": 0.502973, ""positive"": 0.488917, ""strongly positive"": 0.000735}",0.000171,0.007204,0.502973,0.488917,0.000735
6796,4719,1414,5.0,74,positive,4,3.906453538802453,"{""strongly negative"": 0.001121, ""negative"": 0.01941, ""negative or neutral"": 0.088863, ""positive"": 0.853107, ""strongly positive"": 0.037499}",0.001121,0.01941,0.088863,0.853107,0.037499
6797,1660,273,5.0,91,positive,4,4.029722948849667,"{""strongly negative"": 0.000566, ""negative"": 0.002774, ""negative or neutral"": 0.02748, ""positive"": 0.904731, ""strongly positive"": 0.064449}",0.000566,0.002774,0.02748,0.904731,0.064449
6798,2828,200,4.0,110,negative or neutral,3,3.084719533508178,"{""strongly negative"": 0.000313, ""negative"": 0.068666, ""negative or neutral"": 0.777472, ""positive"": 0.153086, ""strongly positive"": 0.000463}",0.000313,0.068666,0.777472,0.153086,0.000463
6799,4183,933,3.0,147,negative or neutral,3,3.482222128106514,"{""strongly negative"": 0.000176, ""negative"": 0.01068, ""negative or neutral"": 0.496842, ""positive"": 0.491349, ""strongly positive"": 0.000953}",0.000176,0.01068,0.496842,0.491349,0.000953
6800,3002,1789,5.0,99,positive,4,3.85988858564815,"{""strongly negative"": 0.000156, ""negative"": 0.002541, ""negative or neutral"": 0.138765, ""positive"": 0.854335, ""strongly positive"": 0.004204}",0.000156,0.002541,0.138765,0.854335,0.004204
6801,2993,1446,5.0,88,positive,4,3.887560884002596,"{""strongly negative"": 0.000203, ""negative"": 0.001703, ""negative or neutral"": 0.11216, ""positive"": 0.882197, ""strongly positive"": 0.003736}",0.000203,0.001703,0.11216,0.882197,0.003736
6802,179,444,4.0,395,positive,4,3.706505670095794,"{""strongly negative"": 0.00024, ""negative"": 0.003462, ""negative or neutral"": 0.287674, ""positive"": 0.706801, ""strongly positive"": 0.001823}",0.00024,0.003462,0.287674,0.706801,0.001823
6803,673,722,4.0,112,positive,4,3.915059978957288,"{""strongly negative"": 0.000219, ""negative"": 0.002049, ""negative or neutral"": 0.083606, ""positive"": 0.910707, ""strongly positive"": 0.003419}",0.000219,0.002049,0.083606,0.910707,0.003419
6804,3343,2783,5.0,116,positive,4,4.013265912566567,"{""strongly negative"": 0.000424, ""negative"": 0.002347, ""negative or neutral"": 0.028222, ""positive"": 0.921553, ""strongly positive"": 0.047454}",0.000424,0.002347,0.028222,0.921553,0.047454
6805,779,2680,4.0,62,negative or neutral,3,3.332342597648676,"{""strongly negative"": 0.000103, ""negative"": 0.004879, ""negative or neutral"": 0.65809, ""positive"": 0.33643, ""strongly positive"": 0.000499}",0.000103,0.004879,0.65809,0.33643,0.000499
6806,1719,1092,5.0,156,positive,4,3.6695104457321577,"{""strongly negative"": 0.000347, ""negative"": 0.018518, ""negative or neutral"": 0.296737, ""positive"": 0.680075, ""strongly positive"": 0.004324}",0.000347,0.018518,0.296737,0.680075,0.004324
6807,4657,545,5.0,108,positive,4,3.9754973259405233,"{""strongly negative"": 0.000376, ""negative"": 0.001971, ""negative or neutral"": 0.045424, ""positive"": 0.926236, ""strongly positive"": 0.025992}",0.000376,0.001971,0.045424,0.926236,0.025992
6808,4977,2899,3.0,134,positive,4,3.674543516070116,"{""strongly negative"": 0.000732, ""negative"": 0.017572, ""negative or neutral"": 0.290905, ""positive"": 0.688004, ""strongly positive"": 0.002788}",0.000732,0.017572,0.290905,0.688004,0.002788
6809,1965,1698,5.0,150,positive,4,4.006753151654266,"{""strongly negative"": 0.000495, ""negative"": 0.003015, ""negative or neutral"": 0.031898, ""positive"": 0.918426, ""strongly positive"": 0.046166}",0.000495,0.003015,0.031898,0.918426,0.046166
6810,2553,2129,4.0,265,positive,4,3.9050864934688434,"{""strongly negative"": 0.000338, ""negative"": 0.004171, ""negative or neutral"": 0.094296, ""positive"": 0.892457, ""strongly positive"": 0.008738}",0.000338,0.004171,0.094296,0.892457,0.008738
6811,2500,975,5.0,28,strongly positive,5,4.521496567176655,"{""strongly negative"": 0.002338, ""negative"": 0.003332, ""negative or neutral"": 0.007854, ""positive"": 0.443448, ""strongly positive"": 0.543029}",0.002338,0.003332,0.007854,0.443448,0.543029
6812,3776,1882,2.0,127,negative or neutral,3,3.095106119697448,"{""strongly negative"": 0.000733, ""negative"": 0.14102, ""negative or neutral"": 0.621862, ""positive"": 0.235179, ""strongly positive"": 0.001206}",0.000733,0.14102,0.621862,0.235179,0.001206
6813,5355,1069,5.0,235,positive,4,3.831366587401135,"{""strongly negative"": 0.000195, ""negative"": 0.002844, ""negative or neutral"": 0.16846, ""positive"": 0.822403, ""strongly positive"": 0.006099}",0.000195,0.002844,0.16846,0.822403,0.006099
6814,3042,804,5.0,83,positive,4,4.0537892637366895,"{""strongly negative"": 0.000467, ""negative"": 0.001382, ""negative or neutral"": 0.014779, ""positive"": 0.910638, ""strongly positive"": 0.072734}",0.000467,0.001382,0.014779,0.910638,0.072734
6815,3211,3425,5.0,312,positive,4,3.806701653957134,"{""strongly negative"": 0.00011, ""negative"": 0.001467, ""negative or neutral"": 0.192664, ""positive"": 0.803129, ""strongly positive"": 0.00263}",0.00011,0.001467,0.192664,0.803129,0.00263
6816,636,2381,3.0,194,negative or neutral,3,3.186122257378884,"{""strongly negative"": 0.001562, ""negative"": 0.139969, ""negative or neutral"": 0.530993, ""positive"": 0.325737, ""strongly positive"": 0.001739}",0.001562,0.139969,0.530993,0.325737,0.001739
6817,3978,2374,4.0,198,positive,4,3.626879011717392,"{""strongly negative"": 0.000279, ""negative"": 0.00582, ""negative or neutral"": 0.362277, ""positive"": 0.62999, ""strongly positive"": 0.001634}",0.000279,0.00582,0.362277,0.62999,0.001634
6818,5524,1489,5.0,53,positive,4,4.279851843370125,"{""strongly negative"": 0.000786, ""negative"": 0.001866, ""negative or neutral"": 0.009258, ""positive"": 0.692893, ""strongly positive"": 0.295198}",0.000786,0.001866,0.009258,0.692893,0.295198
6819,1468,2565,5.0,257,positive,4,4.20708286203444,"{""strongly negative"": 0.000962, ""negative"": 0.002119, ""negative or neutral"": 0.011233, ""positive"": 0.760247, ""strongly positive"": 0.225439}",0.000962,0.002119,0.011233,0.760247,0.225439
6820,2249,239,5.0,125,positive,4,4.4375151444692165,"{""strongly negative"": 0.001174, ""negative"": 0.002358, ""negative or neutral"": 0.007846, ""positive"": 0.535022, ""strongly positive"": 0.4536}",0.001174,0.002358,0.007846,0.535022,0.4536
6821,2236,885,3.0,106,negative or neutral,3,3.11838447523769,"{""strongly negative"": 0.001093, ""negative"": 0.086549, ""negative or neutral"": 0.706684, ""positive"": 0.204229, ""strongly positive"": 0.001445}",0.001093,0.086549,0.706684,0.204229,0.001445
6822,409,722,5.0,9,negative or neutral,3,3.4004956123098964,"{""strongly negative"": 0.000168, ""negative"": 0.002249, ""negative or neutral"": 0.595223, ""positive"": 0.401636, ""strongly positive"": 0.000723}",0.000168,0.002249,0.595223,0.401636,0.000723
6823,187,958,4.0,341,negative or neutral,3,3.2665302321256604,"{""strongly negative"": 0.000455, ""negative"": 0.027498, ""negative or neutral"": 0.678237, ""positive"": 0.292683, ""strongly positive"": 0.001127}",0.000455,0.027498,0.678237,0.292683,0.001127
6824,1891,1577,4.0,145,positive,4,3.745108868839452,"{""strongly negative"": 0.00013, ""negative"": 0.003125, ""negative or neutral"": 0.250956, ""positive"": 0.743084, ""strongly positive"": 0.002705}",0.00013,0.003125,0.250956,0.743084,0.002705
6825,184,581,3.0,128,positive,4,3.9811539821821498,"{""strongly negative"": 0.000129, ""negative"": 0.000754, ""negative or neutral"": 0.027445, ""positive"": 0.961182, ""strongly positive"": 0.010491}",0.000129,0.000754,0.027445,0.961182,0.010491
6826,3502,2069,4.0,113,positive,4,3.955506912796409,"{""strongly negative"": 0.000176, ""negative"": 0.001272, ""negative or neutral"": 0.047939, ""positive"": 0.944093, ""strongly positive"": 0.006519}",0.000176,0.001272,0.047939,0.944093,0.006519
6827,5241,2087,5.0,132,positive,4,3.897315059439279,"{""strongly negative"": 0.000281, ""negative"": 0.002053, ""negative or neutral"": 0.103039, ""positive"": 0.889324, ""strongly positive"": 0.005303}",0.000281,0.002053,0.103039,0.889324,0.005303
6828,3876,521,5.0,115,positive,4,3.989090871575172,"{""strongly negative"": 0.000203, ""negative"": 0.001301, ""negative or neutral"": 0.029519, ""positive"": 0.947155, ""strongly positive"": 0.021821}",0.000203,0.001301,0.029519,0.947155,0.021821
