user_id,item_id,ratings,reviews
2220,798,3.0,"TWO LOVERS is an intimate film that requires that the viewer can identify with or at least care about the characters it depicts.  Otherwise this is a pretty dark film with few moments of light to redeem the rather depressing story.  It is a verismo style contemporary tale of choices made by vulnerable and rather weak people living life in a closed world.Brighton Beach, Brooklyn is the shadowing decaying setting where we first meet Leonard (Joaquin Phoenix) making a delivery for his father's dry cleaning business, deciding instead to jump off a bridge in suicidal dejection: Leonard is a lost soul, bipolar to boot, a wannabe photographer who has just been crushed by the end of a relationship (both partners decide that marriage won't work because they both carry the gene for Tay-Sachs disease, a fact that would prevent their having healthy children).  Salvaged by passersby, Leonard proceeds to his parent's (Isabella Rossellini and Moni Monoshov) apartment, the setting for a careful preparation of Leonard for taking over the family business.  A potential buyer has a daughter Sandra (Vanessa Shaw) and  the plan is to have Leonard marry into the new family for business reasons.  At the same time Leonard meets Michelle (Gwyneth Paltrow), a young woman caught up in the throes of an affair with a married man.  Leonard must decide between the beautiful Michelle and the available Sandra and the film deals with all the problems of this critical moment in the life of Leonard who is ill-equipped to make any semblance of reasonable decisions.Many viewers will want to endure this dreary love story simply to see the 'last film' of Joaquin Phoenix, and while the performances are uniformly good, the story itself is the problem.  Life is bumpy, yes, but there are usually occasional moments of light to relieve the tension.  Grady Harp, July 09"
859,265,5.0,"All through seasons one, two, and three I stayed enchanted with Louie. I got all excited when I viewed the 3 part series about him being up for the David Letterman slot. What a refreshing choice if he would really  consider that. I would be first in line to see every show...can only imagine the questions his guests would be confronted with. GO FOR IT, LOUIE C.K.!!! I'll be waiting to buy  your season 4,  but wish you would think about throwing in your hat for the late night gig! A loyal fan."
4658,1009,2.0,derivative but not in a good way.  Took all the goofy things from the movie ( right down to an Asian with a Minesotan accent ) and just replayed them.  Dumb.
1802,1075,4.0,"I thought this was an interesting program -- letting you in on the secrets and inside of certain locations, such as the Playboy Mansion, Fort Knox, the FBI.  We haven't gone through all the segments yet, but I am looking forward to the 2nd season, if there is one."
2080,1081,5.0,"I love, love, love this show.Sonia is amazing, and the scripts done so well. Can't wait for the next episode. One of the best things on TV,"
222,726,3.0,"This was pretty good in a Space Balls kind of way. It is by no means high quality, but it's entertaining. With a little work I think it could be good."
64,1082,2.0,This show was a little too bizarre for me. If this woman was actually able to speak with the spirit world then why in the world wouldn't she simply ask the people coming out of the walls how they got there or speak with the children about how they died. Her detective partner did more work by visiting the local library and the neighbors then she did by standing in the basement making guesses and explaining she doesn't feel well.
4239,81,4.0,"This is a silly, slightly offbeat comedy that has some charm and some laughs Good enough for a Sat. night escape. For us typical men, the film stars Jennifer Garner, Olivia Wilde and Alicia Silverstone who are all nice to look at and it features Yara Shahidi as an adorable young orphan we can all root for."
2644,1667,5.0,She is a classic and no one will be able to match her comedy.  It is great that she never had to resort to vulgarity and obscenity to make someone laugh.  She did it naturally with lots of practice and from the heart. Only Lucy!
757,250,4.0,"I do love Sci-fi and have always enjoyed werewolf and vampire movies...Some have been better than others, I did enjoy this one...I am awaiting the next season if there is going to be one."
3893,1309,5.0,This show gets better and better. I hope that it stays good even with Ziva gone. I love Ziva and miss her character so much but am willing to give the new girl a chance. I had to give Ziva a chance and liked her more than I did Kate which I never thought was possible.
802,1022,5.0,"&#34;Hannibal&#34; is a tasty slice of heaven. Episode after episode, the viewer is left squirming with both the horror of the physical violence and the psychological torture characters must endure. There is no chance for a good feeling here. Dr. Lecter and the rest of the crew have their own brand of mind-games they play on the others.Certainly, the story line is a departure from the Thomas Harris novels. The novels were wondrous, well written, and very creepy. This series is intended to capture that creepiness with the same sharp writing and sense of wonder. Sure, the relationship with &#34;Hannibal the Cannibal&#34; by Will is implausible, but that's alright for the series. The key to enjoying the show is to just know the characters and stop there."
