row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
9788,1227,731,4.0,22,positive,4,3.8747877360438,"{""strongly negative"": 0.00093, ""negative"": 0.009144, ""negative or neutral"": 0.123362, ""positive"": 0.847338, ""strongly positive"": 0.019226}",0.00093,0.009144,0.123362,0.847338,0.019226
9789,2566,568,5.0,20,strongly positive,5,4.706862599123269,"{""strongly negative"": 0.001763, ""negative"": 0.001353, ""negative or neutral"": 0.003508, ""positive"": 0.275011, ""strongly positive"": 0.718365}",0.001763,0.001353,0.003508,0.275011,0.718365
9790,3956,477,3.0,91,positive,4,3.521604748821119,"{""strongly negative"": 0.00037, ""negative"": 0.019672, ""negative or neutral"": 0.439395, ""positive"": 0.539107, ""strongly positive"": 0.001456}",0.00037,0.019672,0.439395,0.539107,0.001456
9791,1193,788,5.0,73,positive,4,3.824555152794346,"{""strongly negative"": 0.001423, ""negative"": 0.030236, ""negative or neutral"": 0.130003, ""positive"": 0.819042, ""strongly positive"": 0.019297}",0.001423,0.030236,0.130003,0.819042,0.019297
9792,2434,449,5.0,66,positive,4,3.9907435820496175,"{""strongly negative"": 0.000282, ""negative"": 0.000835, ""negative or neutral"": 0.020179, ""positive"": 0.965264, ""strongly positive"": 0.01344}",0.000282,0.000835,0.020179,0.965264,0.01344
9793,3233,1643,3.0,23,positive,4,3.9529945179529022,"{""strongly negative"": 0.000138, ""negative"": 0.00099, ""negative or neutral"": 0.048153, ""positive"": 0.947178, ""strongly positive"": 0.003541}",0.000138,0.00099,0.048153,0.947178,0.003541
9794,2581,402,4.0,87,positive,4,3.4943399392068386,"{""strongly negative"": 0.000439, ""negative"": 0.031648, ""negative or neutral"": 0.443275, ""positive"": 0.522412, ""strongly positive"": 0.002226}",0.000439,0.031648,0.443275,0.522412,0.002226
9795,1552,733,3.0,144,negative or neutral,3,2.9058205154142343,"{""strongly negative"": 0.000872, ""negative"": 0.179385, ""negative or neutral"": 0.733351, ""positive"": 0.085833, ""strongly positive"": 0.000558}",0.000872,0.179385,0.733351,0.085833,0.000558
9796,3240,1042,5.0,31,positive,4,4.013904965322581,"{""strongly negative"": 0.00021, ""negative"": 0.000332, ""negative or neutral"": 0.012628, ""positive"": 0.959004, ""strongly positive"": 0.027827}",0.00021,0.000332,0.012628,0.959004,0.027827
9797,1553,1627,5.0,22,positive,4,4.084720915183425,"{""strongly negative"": 0.000451, ""negative"": 0.001565, ""negative or neutral"": 0.018161, ""positive"": 0.872457, ""strongly positive"": 0.107366}",0.000451,0.001565,0.018161,0.872457,0.107366
9798,3159,231,5.0,21,positive,4,4.0186626252834685,"{""strongly negative"": 0.000322, ""negative"": 0.000668, ""negative or neutral"": 0.012652, ""positive"": 0.952742, ""strongly positive"": 0.033616}",0.000322,0.000668,0.012652,0.952742,0.033616
9799,4239,1499,4.0,66,positive,4,3.610361594182905,"{""strongly negative"": 0.000558, ""negative"": 0.006945, ""negative or neutral"": 0.376056, ""positive"": 0.614457, ""strongly positive"": 0.001983}",0.000558,0.006945,0.376056,0.614457,0.001983
9800,4232,1365,2.0,27,negative,2,2.076932473835768,"{""strongly negative"": 0.003531, ""negative"": 0.919306, ""negative or neutral"": 0.074228, ""positive"": 0.002568, ""strongly positive"": 0.000366}",0.003531,0.919306,0.074228,0.002568,0.000366
9801,3771,1333,5.0,25,positive,4,4.27834261074895,"{""strongly negative"": 0.00069, ""negative"": 0.000869, ""negative or neutral"": 0.006156, ""positive"": 0.703977, ""strongly positive"": 0.288308}",0.00069,0.000869,0.006156,0.703977,0.288308
9802,733,1102,5.0,51,positive,4,3.905839849467157,"{""strongly negative"": 0.000268, ""negative"": 0.001427, ""negative or neutral"": 0.09691, ""positive"": 0.894986, ""strongly positive"": 0.006409}",0.000268,0.001427,0.09691,0.894986,0.006409
9803,413,465,2.0,39,negative,2,2.036008433497045,"{""strongly negative"": 0.012903, ""negative"": 0.94014, ""negative or neutral"": 0.045389, ""positive"": 0.00118, ""strongly positive"": 0.000388}",0.012903,0.94014,0.045389,0.00118,0.000388
9804,719,389,5.0,36,positive,4,4.053521008638199,"{""strongly negative"": 0.000548, ""negative"": 0.001959, ""negative or neutral"": 0.02926, ""positive"": 0.879892, ""strongly positive"": 0.088342}",0.000548,0.001959,0.02926,0.879892,0.088342
9805,1651,1674,5.0,24,positive,4,4.197195999906398,"{""strongly negative"": 0.000797, ""negative"": 0.001667, ""negative or neutral"": 0.010371, ""positive"": 0.773873, ""strongly positive"": 0.213292}",0.000797,0.001667,0.010371,0.773873,0.213292
9806,3317,1053,3.0,38,negative or neutral,3,3.275188580737449,"{""strongly negative"": 0.000537, ""negative"": 0.068766, ""negative or neutral"": 0.586596, ""positive"": 0.343172, ""strongly positive"": 0.000929}",0.000537,0.068766,0.586596,0.343172,0.000929
9807,2064,819,5.0,28,positive,4,3.946508149281726,"{""strongly negative"": 0.00021, ""negative"": 0.001044, ""negative or neutral"": 0.058853, ""positive"": 0.931814, ""strongly positive"": 0.008079}",0.00021,0.001044,0.058853,0.931814,0.008079
9808,3729,1365,4.0,37,negative or neutral,3,3.215459111408564,"{""strongly negative"": 0.000455, ""negative"": 0.043077, ""negative or neutral"": 0.697899, ""positive"": 0.257693, ""strongly positive"": 0.000876}",0.000455,0.043077,0.697899,0.257693,0.000876
9809,1657,726,3.0,39,positive,4,3.823679195251316,"{""strongly negative"": 0.000408, ""negative"": 0.003001, ""negative or neutral"": 0.172436, ""positive"": 0.820812, ""strongly positive"": 0.003342}",0.000408,0.003001,0.172436,0.820812,0.003342
9810,2816,891,5.0,27,positive,4,3.9486565790430177,"{""strongly negative"": 0.000418, ""negative"": 0.003283, ""negative or neutral"": 0.059884, ""positive"": 0.920055, ""strongly positive"": 0.01636}",0.000418,0.003283,0.059884,0.920055,0.01636
9811,379,923,5.0,23,positive,4,3.94161137935589,"{""strongly negative"": 0.000452, ""negative"": 0.00459, ""negative or neutral"": 0.066632, ""positive"": 0.909548, ""strongly positive"": 0.018779}",0.000452,0.00459,0.066632,0.909548,0.018779
9812,3896,880,5.0,26,positive,4,3.958512489902205,"{""strongly negative"": 0.000208, ""negative"": 0.00124, ""negative or neutral"": 0.051261, ""positive"": 0.934413, ""strongly positive"": 0.012878}",0.000208,0.00124,0.051261,0.934413,0.012878
9813,2431,1369,5.0,82,negative or neutral,3,3.0371116772003006,"{""strongly negative"": 0.000376, ""negative"": 0.083959, ""negative or neutral"": 0.794354, ""positive"": 0.120799, ""strongly positive"": 0.000511}",0.000376,0.083959,0.794354,0.120799,0.000511
9814,2164,852,5.0,53,positive,4,4.029937432438601,"{""strongly negative"": 0.000745, ""negative"": 0.003377, ""negative or neutral"": 0.029765, ""positive"": 0.897421, ""strongly positive"": 0.068692}",0.000745,0.003377,0.029765,0.897421,0.068692
9815,2199,460,5.0,56,positive,4,3.843072007788578,"{""strongly negative"": 0.000448, ""negative"": 0.001814, ""negative or neutral"": 0.156444, ""positive"": 0.836804, ""strongly positive"": 0.004489}",0.000448,0.001814,0.156444,0.836804,0.004489
9816,1540,769,5.0,66,positive,4,3.961538671486778,"{""strongly negative"": 0.000228, ""negative"": 0.001334, ""negative or neutral"": 0.043142, ""positive"": 0.94726, ""strongly positive"": 0.008035}",0.000228,0.001334,0.043142,0.94726,0.008035
9817,2845,569,5.0,25,positive,4,3.922411682055099,"{""strongly negative"": 0.000165, ""negative"": 0.001738, ""negative or neutral"": 0.077751, ""positive"": 0.916211, ""strongly positive"": 0.004135}",0.000165,0.001738,0.077751,0.916211,0.004135
9818,849,584,4.0,43,positive,4,4.010146163374884,"{""strongly negative"": 0.000366, ""negative"": 0.000994, ""negative or neutral"": 0.016298, ""positive"": 0.952812, ""strongly positive"": 0.02953}",0.000366,0.000994,0.016298,0.952812,0.02953
9819,3525,1184,4.0,81,negative or neutral,3,3.4161499402835034,"{""strongly negative"": 0.00059, ""negative"": 0.039901, ""negative or neutral"": 0.503986, ""positive"": 0.453815, ""strongly positive"": 0.001708}",0.00059,0.039901,0.503986,0.453815,0.001708
9820,2084,1277,3.0,41,negative or neutral,3,2.8971528002875857,"{""strongly negative"": 0.000758, ""negative"": 0.1945, ""negative or neutral"": 0.712228, ""positive"": 0.09186, ""strongly positive"": 0.000654}",0.000758,0.1945,0.712228,0.09186,0.000654
9821,138,1509,5.0,62,positive,4,4.2262744383187965,"{""strongly negative"": 0.000791, ""negative"": 0.001754, ""negative or neutral"": 0.009222, ""positive"": 0.746857, ""strongly positive"": 0.241376}",0.000791,0.001754,0.009222,0.746857,0.241376
9822,3431,1583,4.0,58,positive,4,4.36625964124687,"{""strongly negative"": 0.000992, ""negative"": 0.001217, ""negative or neutral"": 0.004806, ""positive"": 0.61651, ""strongly positive"": 0.376475}",0.000992,0.001217,0.004806,0.61651,0.376475
9823,3969,81,5.0,30,positive,4,3.9655503412650432,"{""strongly negative"": 0.000132, ""negative"": 0.00089, ""negative or neutral"": 0.0385, ""positive"": 0.954252, ""strongly positive"": 0.006226}",0.000132,0.00089,0.0385,0.954252,0.006226
9824,2557,675,5.0,345,negative or neutral,3,3.4051154818444047,"{""strongly negative"": 0.0002, ""negative"": 0.006568, ""negative or neutral"": 0.58199, ""positive"": 0.410401, ""strongly positive"": 0.000841}",0.0002,0.006568,0.58199,0.410401,0.000841
9825,1801,742,4.0,53,positive,4,3.48915280593792,"{""strongly negative"": 0.000442, ""negative"": 0.007918, ""negative or neutral"": 0.49491, ""positive"": 0.495508, ""strongly positive"": 0.001223}",0.000442,0.007918,0.49491,0.495508,0.001223
9826,2530,640,5.0,22,positive,4,4.148371463525109,"{""strongly negative"": 0.000503, ""negative"": 0.001632, ""negative or neutral"": 0.015415, ""positive"": 0.813893, ""strongly positive"": 0.168558}",0.000503,0.001632,0.015415,0.813893,0.168558
9827,666,1487,5.0,34,positive,4,3.65658144664485,"{""strongly negative"": 0.000349, ""negative"": 0.00888, ""negative or neutral"": 0.328464, ""positive"": 0.658453, ""strongly positive"": 0.003854}",0.000349,0.00888,0.328464,0.658453,0.003854
9828,4440,1681,4.0,24,positive,4,3.9912370474485215,"{""strongly negative"": 0.000288, ""negative"": 0.000729, ""negative or neutral"": 0.027159, ""positive"": 0.951103, ""strongly positive"": 0.02072}",0.000288,0.000729,0.027159,0.951103,0.02072
9829,69,880,3.0,61,negative or neutral,3,3.1176096116541885,"{""strongly negative"": 0.000838, ""negative"": 0.051847, ""negative or neutral"": 0.777007, ""positive"": 0.169482, ""strongly positive"": 0.000825}",0.000838,0.051847,0.777007,0.169482,0.000825
9830,1839,1363,5.0,42,positive,4,3.702175486134365,"{""strongly negative"": 0.000319, ""negative"": 0.004129, ""negative or neutral"": 0.291671, ""positive"": 0.700821, ""strongly positive"": 0.003061}",0.000319,0.004129,0.291671,0.700821,0.003061
9831,1350,1569,5.0,17,positive,4,4.453525281045586,"{""strongly negative"": 0.001564, ""negative"": 0.002334, ""negative or neutral"": 0.008798, ""positive"": 0.515623, ""strongly positive"": 0.471682}",0.001564,0.002334,0.008798,0.515623,0.471682
9832,607,319,5.0,24,positive,4,3.997414930723608,"{""strongly negative"": 0.002279, ""negative"": 0.017788, ""negative or neutral"": 0.076506, ""positive"": 0.787092, ""strongly positive"": 0.116335}",0.002279,0.017788,0.076506,0.787092,0.116335
9833,3379,1261,5.0,69,positive,4,3.6474040215834975,"{""strongly negative"": 0.001024, ""negative"": 0.055141, ""negative or neutral"": 0.244284, ""positive"": 0.694508, ""strongly positive"": 0.005043}",0.001024,0.055141,0.244284,0.694508,0.005043
9834,1119,1366,4.0,32,positive,4,3.8802581185591407,"{""strongly negative"": 0.000178, ""negative"": 0.001064, ""negative or neutral"": 0.120738, ""positive"": 0.874362, ""strongly positive"": 0.003658}",0.000178,0.001064,0.120738,0.874362,0.003658
9835,3148,777,4.0,164,positive,4,3.957895011320943,"{""strongly negative"": 0.000136, ""negative"": 0.001029, ""negative or neutral"": 0.045986, ""positive"": 0.946503, ""strongly positive"": 0.006346}",0.000136,0.001029,0.045986,0.946503,0.006346
9836,3886,1102,5.0,75,positive,4,4.022290230437648,"{""strongly negative"": 0.000289, ""negative"": 0.000866, ""negative or neutral"": 0.016157, ""positive"": 0.941641, ""strongly positive"": 0.041047}",0.000289,0.000866,0.016157,0.941641,0.041047
9837,2213,896,5.0,78,positive,4,3.981355446652742,"{""strongly negative"": 0.000358, ""negative"": 0.002219, ""negative or neutral"": 0.035404, ""positive"": 0.939745, ""strongly positive"": 0.022273}",0.000358,0.002219,0.035404,0.939745,0.022273
9838,2850,395,5.0,31,positive,4,4.098534288757946,"{""strongly negative"": 0.000579, ""negative"": 0.002319, ""negative or neutral"": 0.01587, ""positive"": 0.860454, ""strongly positive"": 0.120778}",0.000579,0.002319,0.01587,0.860454,0.120778
9839,3490,742,5.0,199,negative or neutral,3,2.9421075656428,"{""strongly negative"": 0.000539, ""negative"": 0.133211, ""negative or neutral"": 0.790372, ""positive"": 0.075361, ""strongly positive"": 0.000518}",0.000539,0.133211,0.790372,0.075361,0.000518
9840,4308,299,5.0,184,positive,4,3.780629003536888,"{""strongly negative"": 0.000258, ""negative"": 0.003131, ""negative or neutral"": 0.216285, ""positive"": 0.776377, ""strongly positive"": 0.00395}",0.000258,0.003131,0.216285,0.776377,0.00395
9841,2554,539,5.0,74,negative or neutral,3,3.3972076673817355,"{""strongly negative"": 0.000255, ""negative"": 0.021735, ""negative or neutral"": 0.55941, ""positive"": 0.417744, ""strongly positive"": 0.000855}",0.000255,0.021735,0.55941,0.417744,0.000855
9842,4607,935,5.0,48,strongly positive,5,4.589530797093175,"{""strongly negative"": 0.001554, ""negative"": 0.001785, ""negative or neutral"": 0.00587, ""positive"": 0.387159, ""strongly positive"": 0.603632}",0.001554,0.001785,0.00587,0.387159,0.603632
9843,1987,1421,5.0,90,positive,4,3.934224765340332,"{""strongly negative"": 0.000664, ""negative"": 0.00508, ""negative or neutral"": 0.076986, ""positive"": 0.893908, ""strongly positive"": 0.023363}",0.000664,0.00508,0.076986,0.893908,0.023363
9844,3676,379,5.0,66,positive,4,4.261553761083633,"{""strongly negative"": 0.00298, ""negative"": 0.006529, ""negative or neutral"": 0.020928, ""positive"": 0.665085, ""strongly positive"": 0.304478}",0.00298,0.006529,0.020928,0.665085,0.304478
9845,4217,880,3.0,43,negative,2,2.5467200585408136,"{""strongly negative"": 0.002578, ""negative"": 0.525747, ""negative or neutral"": 0.39532, ""positive"": 0.075088, ""strongly positive"": 0.001267}",0.002578,0.525747,0.39532,0.075088,0.001267
9846,4483,476,5.0,222,negative or neutral,3,3.202884505270049,"{""strongly negative"": 0.001205, ""negative"": 0.099421, ""negative or neutral"": 0.59746, ""positive"": 0.299111, ""strongly positive"": 0.002803}",0.001205,0.099421,0.59746,0.299111,0.002803
9847,2769,1600,4.0,51,negative,2,2.4826173125766218,"{""strongly negative"": 0.002315, ""negative"": 0.533016, ""negative or neutral"": 0.445004, ""positive"": 0.019066, ""strongly positive"": 0.000599}",0.002315,0.533016,0.445004,0.019066,0.000599
9848,2555,1291,4.0,29,positive,4,4.013969273015391,"{""strongly negative"": 0.000395, ""negative"": 0.001022, ""negative or neutral"": 0.019076, ""positive"": 0.943235, ""strongly positive"": 0.036273}",0.000395,0.001022,0.019076,0.943235,0.036273
9849,1366,1108,5.0,146,positive,4,3.927079237997532,"{""strongly negative"": 0.00044, ""negative"": 0.005882, ""negative or neutral"": 0.077416, ""positive"": 0.898682, ""strongly positive"": 0.017579}",0.00044,0.005882,0.077416,0.898682,0.017579
9850,1662,550,1.0,132,negative,2,2.0544173232628964,"{""strongly negative"": 0.015438, ""negative"": 0.919678, ""negative or neutral"": 0.060622, ""positive"": 0.00355, ""strongly positive"": 0.000711}",0.015438,0.919678,0.060622,0.00355,0.000711
9851,4482,1102,5.0,68,positive,4,4.044563092378667,"{""strongly negative"": 0.000345, ""negative"": 0.000766, ""negative or neutral"": 0.013102, ""positive"": 0.925556, ""strongly positive"": 0.060231}",0.000345,0.000766,0.013102,0.925556,0.060231
9852,3088,327,3.0,136,negative,2,2.487368720088853,"{""strongly negative"": 0.001783, ""negative"": 0.541696, ""negative or neutral"": 0.42434, ""positive"": 0.031734, ""strongly positive"": 0.000448}",0.001783,0.541696,0.42434,0.031734,0.000448
9853,2757,1460,3.0,405,negative or neutral,3,2.920380134368316,"{""strongly negative"": 0.000517, ""negative"": 0.128266, ""negative or neutral"": 0.821803, ""positive"": 0.049148, ""strongly positive"": 0.000266}",0.000517,0.128266,0.821803,0.049148,0.000266
9854,1170,1196,5.0,88,positive,4,4.201422409911174,"{""strongly negative"": 0.000647, ""negative"": 0.002159, ""negative or neutral"": 0.01066, ""positive"": 0.768192, ""strongly positive"": 0.218341}",0.000647,0.002159,0.01066,0.768192,0.218341
9855,1043,1598,5.0,27,positive,4,3.94426710389962,"{""strongly negative"": 0.000153, ""negative"": 0.000879, ""negative or neutral"": 0.059205, ""positive"": 0.934074, ""strongly positive"": 0.005689}",0.000153,0.000879,0.059205,0.934074,0.005689
9856,3724,1549,5.0,28,positive,4,3.926507239375496,"{""strongly negative"": 0.000307, ""negative"": 0.00194, ""negative or neutral"": 0.079748, ""positive"": 0.90695, ""strongly positive"": 0.011056}",0.000307,0.00194,0.079748,0.90695,0.011056
9857,2024,477,1.0,41,negative,2,2.0745697874808684,"{""strongly negative"": 0.009021, ""negative"": 0.916897, ""negative or neutral"": 0.065215, ""positive"": 0.008223, ""strongly positive"": 0.000644}",0.009021,0.916897,0.065215,0.008223,0.000644
9858,2110,1269,5.0,20,positive,4,3.576791943021817,"{""strongly negative"": 0.000123, ""negative"": 0.002447, ""negative or neutral"": 0.419593, ""positive"": 0.576186, ""strongly positive"": 0.00165}",0.000123,0.002447,0.419593,0.576186,0.00165
