row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
11655,4584,390,5.0,70,negative or neutral,3,2.8783807834843174,"{""strongly negative"": 0.001349, ""negative"": 0.232668, ""negative or neutral"": 0.653708, ""positive"": 0.110804, ""strongly positive"": 0.001471}",0.001349,0.232668,0.653708,0.110804,0.001471
11656,3026,1510,5.0,27,positive,4,3.61838459718274,"{""strongly negative"": 0.000286, ""negative"": 0.006593, ""negative or neutral"": 0.370086, ""positive"": 0.620522, ""strongly positive"": 0.002514}",0.000286,0.006593,0.370086,0.620522,0.002514
11657,538,2099,4.0,148,positive,4,3.8215924942778656,"{""strongly negative"": 0.000173, ""negative"": 0.002809, ""negative or neutral"": 0.175781, ""positive"": 0.817724, ""strongly positive"": 0.003512}",0.000173,0.002809,0.175781,0.817724,0.003512
11658,3922,471,5.0,42,positive,4,3.871578895312268,"{""strongly negative"": 0.000631, ""negative"": 0.00788, ""negative or neutral"": 0.121732, ""positive"": 0.858793, ""strongly positive"": 0.010964}",0.000631,0.00788,0.121732,0.858793,0.010964
11659,2635,1646,5.0,35,positive,4,4.074291200726293,"{""strongly negative"": 0.001078, ""negative"": 0.005106, ""negative or neutral"": 0.022453, ""positive"": 0.861174, ""strongly positive"": 0.110189}",0.001078,0.005106,0.022453,0.861174,0.110189
11660,1131,674,4.0,81,positive,4,3.9001569485262735,"{""strongly negative"": 0.0002, ""negative"": 0.001564, ""negative or neutral"": 0.100341, ""positive"": 0.893667, ""strongly positive"": 0.004228}",0.0002,0.001564,0.100341,0.893667,0.004228
11661,3236,1666,3.0,139,negative or neutral,3,2.9272452463628724,"{""strongly negative"": 0.000376, ""negative"": 0.134058, ""negative or neutral"": 0.803934, ""positive"": 0.06121, ""strongly positive"": 0.000423}",0.000376,0.134058,0.803934,0.06121,0.000423
11662,20,911,4.0,75,positive,4,4.245874887914397,"{""strongly negative"": 0.001772, ""negative"": 0.003137, ""negative or neutral"": 0.014072, ""positive"": 0.709482, ""strongly positive"": 0.271537}",0.001772,0.003137,0.014072,0.709482,0.271537
11663,1243,1384,4.0,27,positive,4,3.832291078462731,"{""strongly negative"": 0.000303, ""negative"": 0.005592, ""negative or neutral"": 0.161713, ""positive"": 0.826295, ""strongly positive"": 0.006097}",0.000303,0.005592,0.161713,0.826295,0.006097
11664,3115,698,3.0,131,negative or neutral,3,3.42137507192092,"{""strongly negative"": 0.000342, ""negative"": 0.011258, ""negative or neutral"": 0.556161, ""positive"": 0.431158, ""strongly positive"": 0.00108}",0.000342,0.011258,0.556161,0.431158,0.00108
11665,2659,1645,5.0,56,positive,4,4.009982862975448,"{""strongly negative"": 0.000583, ""negative"": 0.002137, ""negative or neutral"": 0.034773, ""positive"": 0.911729, ""strongly positive"": 0.050778}",0.000583,0.002137,0.034773,0.911729,0.050778
11666,978,2344,5.0,62,positive,4,4.014494542236207,"{""strongly negative"": 0.000483, ""negative"": 0.000704, ""negative or neutral"": 0.018472, ""positive"": 0.944519, ""strongly positive"": 0.035823}",0.000483,0.000704,0.018472,0.944519,0.035823
11667,3570,1264,3.0,28,negative or neutral,3,2.960032904986292,"{""strongly negative"": 0.000322, ""negative"": 0.081942, ""negative or neutral"": 0.875505, ""positive"": 0.041844, ""strongly positive"": 0.000387}",0.000322,0.081942,0.875505,0.041844,0.000387
11668,2701,224,5.0,96,positive,4,3.560421502101235,"{""strongly negative"": 0.000321, ""negative"": 0.016866, ""negative or neutral"": 0.407436, ""positive"": 0.572821, ""strongly positive"": 0.002555}",0.000321,0.016866,0.407436,0.572821,0.002555
11669,4705,2392,4.0,21,positive,4,3.626448165246984,"{""strongly negative"": 0.000226, ""negative"": 0.003892, ""negative or neutral"": 0.367216, ""positive"": 0.626539, ""strongly positive"": 0.002127}",0.000226,0.003892,0.367216,0.626539,0.002127
11670,4354,1510,4.0,37,positive,4,3.862133636110229,"{""strongly negative"": 0.000379, ""negative"": 0.002297, ""negative or neutral"": 0.137427, ""positive"": 0.854606, ""strongly positive"": 0.005291}",0.000379,0.002297,0.137427,0.854606,0.005291
11671,3940,2227,5.0,27,positive,4,4.152067787363194,"{""strongly negative"": 0.001195, ""negative"": 0.002231, ""negative or neutral"": 0.018044, ""positive"": 0.800374, ""strongly positive"": 0.178157}",0.001195,0.002231,0.018044,0.800374,0.178157
11672,298,1353,4.0,21,positive,4,3.903876049997052,"{""strongly negative"": 0.000432, ""negative"": 0.002132, ""negative or neutral"": 0.100166, ""positive"": 0.887667, ""strongly positive"": 0.009603}",0.000432,0.002132,0.100166,0.887667,0.009603
11673,1511,868,4.0,53,negative or neutral,3,3.0401896802941337,"{""strongly negative"": 0.001428, ""negative"": 0.036801, ""negative or neutral"": 0.883343, ""positive"": 0.077011, ""strongly positive"": 0.001418}",0.001428,0.036801,0.883343,0.077011,0.001418
11674,2142,1092,1.0,793,negative,2,2.109623787633609,"{""strongly negative"": 0.003222, ""negative"": 0.888874, ""negative or neutral"": 0.103254, ""positive"": 0.004357, ""strongly positive"": 0.000293}",0.003222,0.888874,0.103254,0.004357,0.000293
11675,327,1408,4.0,76,positive,4,3.951050207280786,"{""strongly negative"": 0.00037, ""negative"": 0.001571, ""negative or neutral"": 0.057604, ""positive"": 0.927551, ""strongly positive"": 0.012904}",0.00037,0.001571,0.057604,0.927551,0.012904
11676,1394,2259,5.0,549,negative or neutral,3,3.4646442263911013,"{""strongly negative"": 0.000401, ""negative"": 0.011459, ""negative or neutral"": 0.513414, ""positive"": 0.47255, ""strongly positive"": 0.002177}",0.000401,0.011459,0.513414,0.47255,0.002177
11677,993,2271,4.0,150,positive,4,3.7330893753969576,"{""strongly negative"": 0.000197, ""negative"": 0.005164, ""negative or neutral"": 0.259081, ""positive"": 0.732469, ""strongly positive"": 0.003089}",0.000197,0.005164,0.259081,0.732469,0.003089
11678,4821,477,5.0,109,positive,4,3.9968517537927255,"{""strongly negative"": 0.000509, ""negative"": 0.002412, ""negative or neutral"": 0.037791, ""positive"": 0.918293, ""strongly positive"": 0.040995}",0.000509,0.002412,0.037791,0.918293,0.040995
11679,3819,2135,4.0,117,positive,4,3.598867137799971,"{""strongly negative"": 0.000508, ""negative"": 0.009473, ""negative or neutral"": 0.383966, ""positive"": 0.60275, ""strongly positive"": 0.003303}",0.000508,0.009473,0.383966,0.60275,0.003303
11680,472,813,5.0,154,positive,4,3.719098402012605,"{""strongly negative"": 0.000625, ""negative"": 0.008036, ""negative or neutral"": 0.267395, ""positive"": 0.719504, ""strongly positive"": 0.00444}",0.000625,0.008036,0.267395,0.719504,0.00444
11681,217,1836,5.0,82,positive,4,3.742225484340452,"{""strongly negative"": 0.000594, ""negative"": 0.006365, ""negative or neutral"": 0.246117, ""positive"": 0.744067, ""strongly positive"": 0.002856}",0.000594,0.006365,0.246117,0.744067,0.002856
11682,1048,6,5.0,83,positive,4,3.509330236178357,"{""strongly negative"": 0.000935, ""negative"": 0.026806, ""negative or neutral"": 0.43892, ""positive"": 0.52867, ""strongly positive"": 0.004668}",0.000935,0.026806,0.43892,0.52867,0.004668
11683,2124,1112,5.0,159,positive,4,3.802356188301928,"{""strongly negative"": 0.000664, ""negative"": 0.013247, ""negative or neutral"": 0.174765, ""positive"": 0.80572, ""strongly positive"": 0.005605}",0.000664,0.013247,0.174765,0.80572,0.005605
11684,3663,323,4.0,159,positive,4,3.646565875853412,"{""strongly negative"": 0.00065, ""negative"": 0.013718, ""negative or neutral"": 0.327018, ""positive"": 0.655643, ""strongly positive"": 0.002971}",0.00065,0.013718,0.327018,0.655643,0.002971
11685,4318,674,5.0,65,positive,4,3.960711790437927,"{""strongly negative"": 0.000234, ""negative"": 0.001343, ""negative or neutral"": 0.052402, ""positive"": 0.929518, ""strongly positive"": 0.016503}",0.000234,0.001343,0.052402,0.929518,0.016503
11686,1027,48,2.0,89,negative,2,2.156199700781144,"{""strongly negative"": 0.008507, ""negative"": 0.84091, ""negative or neutral"": 0.137482, ""positive"": 0.012077, ""strongly positive"": 0.001024}",0.008507,0.84091,0.137482,0.012077,0.001024
11687,4666,1838,4.0,175,positive,4,3.783496431162348,"{""strongly negative"": 0.000246, ""negative"": 0.003468, ""negative or neutral"": 0.210853, ""positive"": 0.783408, ""strongly positive"": 0.002025}",0.000246,0.003468,0.210853,0.783408,0.002025
11688,2158,1975,3.0,59,negative or neutral,3,3.1350732317077927,"{""strongly negative"": 0.000868, ""negative"": 0.02423, ""negative or neutral"": 0.815038, ""positive"": 0.158688, ""strongly positive"": 0.001176}",0.000868,0.02423,0.815038,0.158688,0.001176
11689,1596,2069,5.0,39,positive,4,3.9927841095486656,"{""strongly negative"": 0.00184, ""negative"": 0.007384, ""negative or neutral"": 0.071734, ""positive"": 0.834236, ""strongly positive"": 0.084806}",0.00184,0.007384,0.071734,0.834236,0.084806
11690,607,1176,5.0,129,negative or neutral,3,3.1957967708585784,"{""strongly negative"": 0.000459, ""negative"": 0.035404, ""negative or neutral"": 0.73283, ""positive"": 0.230497, ""strongly positive"": 0.000811}",0.000459,0.035404,0.73283,0.230497,0.000811
11691,925,417,3.0,169,negative or neutral,3,3.1949299745610915,"{""strongly negative"": 0.000579, ""negative"": 0.02276, ""negative or neutral"": 0.758945, ""positive"": 0.216584, ""strongly positive"": 0.001131}",0.000579,0.02276,0.758945,0.216584,0.001131
11692,4310,1914,5.0,69,negative or neutral,3,3.35373325063847,"{""strongly negative"": 0.001447, ""negative"": 0.051555, ""negative or neutral"": 0.542065, ""positive"": 0.401683, ""strongly positive"": 0.00325}",0.001447,0.051555,0.542065,0.401683,0.00325
11693,3361,2327,5.0,200,positive,4,3.595234591979533,"{""strongly negative"": 0.000452, ""negative"": 0.010061, ""negative or neutral"": 0.385259, ""positive"": 0.602257, ""strongly positive"": 0.001971}",0.000452,0.010061,0.385259,0.602257,0.001971
11694,3306,631,5.0,303,positive,4,3.918845100241015,"{""strongly negative"": 0.000399, ""negative"": 0.003732, ""negative or neutral"": 0.08926, ""positive"": 0.889842, ""strongly positive"": 0.016767}",0.000399,0.003732,0.08926,0.889842,0.016767
11695,4629,1567,1.0,495,negative or neutral,3,3.100588314468041,"{""strongly negative"": 0.001094, ""negative"": 0.055965, ""negative or neutral"": 0.785583, ""positive"": 0.155974, ""strongly positive"": 0.001383}",0.001094,0.055965,0.785583,0.155974,0.001383
11696,3823,1042,3.0,124,negative or neutral,3,3.136922985548153,"{""strongly negative"": 0.001889, ""negative"": 0.070779, ""negative or neutral"": 0.718255, ""positive"": 0.206673, ""strongly positive"": 0.002404}",0.001889,0.070779,0.718255,0.206673,0.002404
11697,3847,1765,5.0,42,positive,4,3.786384446982993,"{""strongly negative"": 0.000478, ""negative"": 0.006456, ""negative or neutral"": 0.205561, ""positive"": 0.781217, ""strongly positive"": 0.006289}",0.000478,0.006456,0.205561,0.781217,0.006289
11698,215,1692,5.0,56,positive,4,3.963922801922308,"{""strongly negative"": 0.000347, ""negative"": 0.002152, ""negative or neutral"": 0.045888, ""positive"": 0.93646, ""strongly positive"": 0.015154}",0.000347,0.002152,0.045888,0.93646,0.015154
11699,3068,937,5.0,496,negative or neutral,3,3.381016001396347,"{""strongly negative"": 0.000463, ""negative"": 0.018822, ""negative or neutral"": 0.581148, ""positive"": 0.398372, ""strongly positive"": 0.001196}",0.000463,0.018822,0.581148,0.398372,0.001196
11700,2506,2029,5.0,203,positive,4,3.680743086850271,"{""strongly negative"": 0.001041, ""negative"": 0.023422, ""negative or neutral"": 0.275035, ""positive"": 0.694757, ""strongly positive"": 0.005745}",0.001041,0.023422,0.275035,0.694757,0.005745
11701,4420,1176,5.0,324,negative or neutral,3,3.4340322860516608,"{""strongly negative"": 0.000563, ""negative"": 0.028803, ""negative or neutral"": 0.508495, ""positive"": 0.460316, ""strongly positive"": 0.001822}",0.000563,0.028803,0.508495,0.460316,0.001822
11702,2997,303,5.0,250,positive,4,3.817260512849316,"{""strongly negative"": 0.000231, ""negative"": 0.002166, ""negative or neutral"": 0.180814, ""positive"": 0.81369, ""strongly positive"": 0.0031}",0.000231,0.002166,0.180814,0.81369,0.0031
11703,3698,597,4.0,735,negative or neutral,3,3.2728864033852005,"{""strongly negative"": 0.000226, ""negative"": 0.004326, ""negative or neutral"": 0.718475, ""positive"": 0.27628, ""strongly positive"": 0.000692}",0.000226,0.004326,0.718475,0.27628,0.000692
11704,91,1921,4.0,113,positive,4,3.818894585070666,"{""strongly negative"": 0.00055, ""negative"": 0.008244, ""negative or neutral"": 0.169218, ""positive"": 0.815738, ""strongly positive"": 0.00625}",0.00055,0.008244,0.169218,0.815738,0.00625
11705,1118,537,5.0,291,positive,4,3.837732327287085,"{""strongly negative"": 0.00028, ""negative"": 0.003694, ""negative or neutral"": 0.158959, ""positive"": 0.83215, ""strongly positive"": 0.004918}",0.00028,0.003694,0.158959,0.83215,0.004918
11706,2884,2186,5.0,33,positive,4,3.882048265979393,"{""strongly negative"": 0.000219, ""negative"": 0.002122, ""negative or neutral"": 0.118912, ""positive"": 0.872884, ""strongly positive"": 0.005863}",0.000219,0.002122,0.118912,0.872884,0.005863
11707,3921,747,4.0,79,positive,4,3.6375479134731,"{""strongly negative"": 0.000157, ""negative"": 0.005445, ""negative or neutral"": 0.352769, ""positive"": 0.639951, ""strongly positive"": 0.001678}",0.000157,0.005445,0.352769,0.639951,0.001678
11708,872,2361,5.0,143,positive,4,4.006313489458989,"{""strongly negative"": 0.000587, ""negative"": 0.001208, ""negative or neutral"": 0.026273, ""positive"": 0.93517, ""strongly positive"": 0.036763}",0.000587,0.001208,0.026273,0.93517,0.036763
11709,3364,659,1.0,59,negative,2,2.2276449779747054,"{""strongly negative"": 0.00542, ""negative"": 0.775303, ""negative or neutral"": 0.20677, ""positive"": 0.011226, ""strongly positive"": 0.001281}",0.00542,0.775303,0.20677,0.011226,0.001281
11710,1650,1250,4.0,157,negative or neutral,3,3.396543639828451,"{""strongly negative"": 0.000641, ""negative"": 0.023241, ""negative or neutral"": 0.557089, ""positive"": 0.416992, ""strongly positive"": 0.002037}",0.000641,0.023241,0.557089,0.416992,0.002037
11711,3299,631,5.0,82,positive,4,3.954759293512325,"{""strongly negative"": 0.000185, ""negative"": 0.00107, ""negative or neutral"": 0.053162, ""positive"": 0.934965, ""strongly positive"": 0.010617}",0.000185,0.00107,0.053162,0.934965,0.010617
11712,4606,2101,5.0,116,positive,4,3.575799102487508,"{""strongly negative"": 0.000544, ""negative"": 0.012988, ""negative or neutral"": 0.399396, ""positive"": 0.584268, ""strongly positive"": 0.002803}",0.000544,0.012988,0.399396,0.584268,0.002803
11713,4325,1641,4.0,144,negative or neutral,3,3.4152806061902083,"{""strongly negative"": 0.000568, ""negative"": 0.01104, ""negative or neutral"": 0.562574, ""positive"": 0.424179, ""strongly positive"": 0.001639}",0.000568,0.01104,0.562574,0.424179,0.001639
11714,3948,2313,5.0,54,positive,4,4.068777468055487,"{""strongly negative"": 0.000583, ""negative"": 0.000726, ""negative or neutral"": 0.01129, ""positive"": 0.90413, ""strongly positive"": 0.08327}",0.000583,0.000726,0.01129,0.90413,0.08327
11715,2903,143,4.0,170,negative or neutral,3,3.224693844895228,"{""strongly negative"": 0.000129, ""negative"": 0.00567, ""negative or neutral"": 0.764226, ""positive"": 0.22933, ""strongly positive"": 0.000645}",0.000129,0.00567,0.764226,0.22933,0.000645
11716,105,1059,4.0,248,positive,4,3.878151360171614,"{""strongly negative"": 0.000265, ""negative"": 0.001546, ""negative or neutral"": 0.121532, ""positive"": 0.873087, ""strongly positive"": 0.00357}",0.000265,0.001546,0.121532,0.873087,0.00357
11717,2985,980,5.0,61,positive,4,4.470832864404656,"{""strongly negative"": 0.001382, ""negative"": 0.001658, ""negative or neutral"": 0.00746, ""positive"": 0.503747, ""strongly positive"": 0.485754}",0.001382,0.001658,0.00746,0.503747,0.485754
11718,2481,1836,5.0,43,negative or neutral,3,3.450684774754336,"{""strongly negative"": 0.000203, ""negative"": 0.004735, ""negative or neutral"": 0.540757, ""positive"": 0.452785, ""strongly positive"": 0.001521}",0.000203,0.004735,0.540757,0.452785,0.001521
11719,3692,815,5.0,44,positive,4,3.985098612174625,"{""strongly negative"": 0.000327, ""negative"": 0.001285, ""negative or neutral"": 0.032254, ""positive"": 0.945229, ""strongly positive"": 0.020905}",0.000327,0.001285,0.032254,0.945229,0.020905
11720,3856,241,5.0,109,positive,4,3.9726657425053418,"{""strongly negative"": 0.001097, ""negative"": 0.007111, ""negative or neutral"": 0.071288, ""positive"": 0.859037, ""strongly positive"": 0.061467}",0.001097,0.007111,0.071288,0.859037,0.061467
11721,4528,1826,4.0,34,positive,4,3.497029149075388,"{""strongly negative"": 0.000198, ""negative"": 0.010921, ""negative or neutral"": 0.482199, ""positive"": 0.505017, ""strongly positive"": 0.001665}",0.000198,0.010921,0.482199,0.505017,0.001665
11722,1415,491,5.0,91,positive,4,3.804332174753654,"{""strongly negative"": 0.000159, ""negative"": 0.002242, ""negative or neutral"": 0.194301, ""positive"": 0.799705, ""strongly positive"": 0.003594}",0.000159,0.002242,0.194301,0.799705,0.003594
11723,3003,698,4.0,231,negative or neutral,3,3.2206453380786115,"{""strongly negative"": 0.000188, ""negative"": 0.021245, ""negative or neutral"": 0.736738, ""positive"": 0.241393, ""strongly positive"": 0.000437}",0.000188,0.021245,0.736738,0.241393,0.000437
11724,3993,872,5.0,100,positive,4,4.048430936789373,"{""strongly negative"": 0.000483, ""negative"": 0.001043, ""negative or neutral"": 0.020129, ""positive"": 0.906251, ""strongly positive"": 0.072095}",0.000483,0.001043,0.020129,0.906251,0.072095
